,UserName,Handle,Timestamp,Text,Comments,Likes,Retweets,Candidate
1613,SantiagoLondoñoUribe,@slondonouribe,2021-11-02T18:08:31.000Z,"Ahora que denuncian al Alcalde de Medellín por pánico económico vale la pena recordar que la Procuraduría solicitó investigar a Luis Pérez, uno de los jefes de Quintero, por lo mismo en torno a los ingresos de la FLA y una amenaza a los distribuidores. https://google.com.co/amp/s/caracol.com.co/emisora/2018/01/19/medellin/1516381111_624097.amp.html…",,18,60,Fajardo
1614,DIM,@DIM_Oficial,2021-11-02T19:08:31.000Z,"Hoy celebramos a Medellín, la cuna de nuestra pasión.
Medellín, la ciudad y el equipo que nos hace latir. 
¡Feliz cumpleaños Medellín!
#MedellínMeEnamora",68,40,366,Fajardo
1615,Daniel Zarta | #39 Lista Senado Centro Esperanza,@Daniel_Zarta,2021-11-02T16:20:21.000Z,"Invitados a escuchar el panel tan importante que han construído las 
@Compromisarias
, con un asunto valioso y urgente; los #páramos en Colombia. En este caso el #santurbán. Los alcaldes de las capitales (Sant y NSant) junto a dos valiosas lideresas, nos esperan con un  #café. ",1,5,17,Fajardo
1616,Julio Ríos,@julioprofenet,2021-11-02T15:00:01.000Z,"La cita es mañana en INNOVATION SUMMIT de 
@OpenLMSteam
, donde profesionales de la educación online compartirán sus experiencias transformadoras. ¡Estaré allí en vivo! 

Ingresa a https://start.openlms.net/event/innovation-summit/es/…, usa mi código JULIOINNO21 y obtén un ticket

#Inno2021 #OpenLMS #eLearning",,5,15,Fajardo
1617,Mauricio Olivera,@moliverag,2021-11-02T12:45:18.000Z,"Buenos días y feliz semana para todas las personas que me siguen, que debaten, que argumentan, que contribuyen, que critican positivamente, que construyen. Gracias por estar en estos debates y por seguirme!",,1,50,Fajardo
1618,Maria E. Ramos,@mramos_v,2021-11-01T22:41:28.000Z,"Si, eso es extraordinario. Sigue siendo un municipio con una tasa muy baja de homicidios y aunque la tasa ideal es CERO, este es un pueblo excepcional",,1,7,Fajardo
1619,Juan Abel,@JuanAbelG,2021-10-31T16:50:03.000Z,Se valorizan los que no den tumbos y se vean como un locos buscando espacios como sea. Ahí hay 4.,,1,7,Fajardo
1620,Ignacio Mantilla Prada,@MantillaIgnacio,2021-10-31T13:35:55.000Z,"Hoy se celebra en Colombia el Día del Químico. Felicitaciones para todos los estudiantes, profesores y egresados de la Carrera de Química de la Universidad Nacional.",12,59,367,Fajardo
1621,Daniel Zarta | #39 Lista Senado Centro Esperanza,@Daniel_Zarta,2021-10-31T14:32:58.000Z,"La #corrupción siempre desfavorece exponencialmente la vida de la mayoría de colombianos, en términos de un twit. Sin embargo, hay poblaciones que debemos priorizar: rurales. La educación es clave, cuando se comprende que la forma de llegar es el fondo en educación y política. ",,,9,Fajardo
1622,Catalina Ortiz Lalinde,@cataortizco,2021-10-31T15:49:13.000Z,El aeropuerto de Buenaventura está a punto de ser eliminado de la concesión. No despega y el tiempo juega en contra. Video columna.,11,30,102,Fajardo
1623,Compromiso Ciudadano,@compromisociu,2021-10-31T15:46:00.000Z,"En Valledupar y en el Cesar #ElCambioEsConFajardo. Nuestros equipos siguen caminando y conversando con la gente en las calles para contarles de las propuestas de 
@sergio_fajardo
. Colombia va a cambiar.",2,16,56,Fajardo
1624,Ciencia y Mas!,@Cienciaymas_,2021-10-29T19:06:19.000Z,"Las anotaciones de la científica Marie Curie permanecen en el sótano de la Biblioteca Nacional de Francia, protegidas con plomo, ya que tienen una radioactividad que durará por lo menos 1500 años.",127,5 mil,"19,1 mil",Fajardo
1625,Julián El Politólogo Concejal,@Julianelpolit,2021-10-30T19:05:46.000Z,"Conéctate en esta entrevista para conocer de política y de ciudad 

https://facebook.com/manizales.aldesnudo.5/videos/244713481048815/…",,1,10,Fajardo
1626,Mauricio Olivera,@moliverag,2021-10-31T11:44:35.000Z,"Grupo Bahía, uno de los grandes de la hermosa música del pacifico colombiano.",1,1,8,Fajardo
1627,Tola y Maruja,@Tolaymaruja,2021-10-29T18:49:12.000Z,"Dejen de mandar bobadas, porfis...",13,84,563,Fajardo
1628,Luis Fernando Niño López,@luisferacademic,2021-10-23T17:48:40.000Z,"Estamos de visita en la ciudad de Pamplona escuchando a jóvenes,académicos y comunidad, construyendo juntos una propuesta de ciudadanía y transformación social. 
Mañana estaremos en Chitagá y Silos para seguir en estos espacios de diálogo,integración y participación con ustedes",,6,26,Fajardo
1629,Antioquia con Fajardo.,@Compromiso_Ant,2021-10-29T14:59:57.000Z," Que alegría haber vuelto a la calle y conversado con las personas. Acá les contamos dónde estuvimos y qué significó el recorrido en lugares de transformación de Medellín, donde nació la esperanza. Así como sucedió en Antioquia, sabemos que en Colombia #ElCambioEsConFajardo",6,20,48,Fajardo
1630,Natalia Galvis Arias,@ngalvisarias,2021-10-29T16:53:09.000Z,Por fin voy a conocer esta belleza. Tengo la misma emoción que sentía el día previo al paseo del colegio.,9,9,394,Fajardo
1631,Transparencia Col,@transparenciaco,2021-10-29T15:47:10.000Z,"Estos son los avances y retrocesos encontrados en el seguimiento al cumplimiento del Compromiso de Lima en Colombia.

https://occ-america.com/colombia/

#LasAmericasContraLaCorrupción #ResultadosColombia",,7,11,Fajardo
1632,Coalición Centro Esperanza,@CoaliEsperanza,2021-10-29T11:07:09.000Z,"#ATENCIÓN Compartimos comunicado a la opinión pública. ""La 
@CoaliEsperanza
 es una coalición amplia e incluyente que busca consolidarse como una alternativa política y democrática para las próximas elecciones"". ",63,145,291,Fajardo
1633,Jorge Torres 110,@Jorgebta,2021-10-29T01:57:35.000Z,"Enarbolar las banderas de 
@AntanasMockus
 implica conocimiento y experiencia en la administración pública, coherencia y transparencia en la vida política y auténtica vocación para servir a la ciudadanía. 
@VivianaBarbere
 será fiel a sus principios y legado https://semana.com/nacion/articulo/viviana-barberena-la-mujer-que-busca-llevar-las-banderas-de-antanas-mockus-en-el-senado/202106/…",5,7,62,Fajardo
1634,Juan Carlos Flórez,@Juan_Florez,2021-10-28T21:50:58.000Z,"Un dios en persona ayuda a los audaces, escribió el poeta romano Ovidio en sus Metamorfosis, hace ya dos milenios. Pero para que el Dios acuda en nuestra ayuda se requiere de la valentía que solo da la libertad interior, es decir, una valentía que no es tanto física como moral.",3,10,57,Fajardo
1635,ALEJANDRO GÓMEZ,@AlejandroGL2014,2021-10-27T22:31:21.000Z,"Alegría infinita y agradecimientos a los miles y miles de personas que hicieron posible este día.
De otro lado dolor inmenso por las 27.659 familias que perdieron a alguien en este trance de la pandemia.
Hoy nuestra memoria está con ellas.",7,45,257,Fajardo
1636,elespectador,@elespectador,2021-10-27T22:38:14.000Z,"#ATENCIÓN | El juez 20 civil de Circuito de Medellín, tras estudiar una acción de tutela, protegió los derechos a la vida digna, muerte digna, dignidad humana y libre desarrollo de la personalidad de Martha Sepúlveda.
https://elespectador.com/judicial/juez-ordena-a-incodol-practicar-la-eutanasia-solicitada-por-martha-sepulveda/…",44,479,"2,4 mil",Fajardo
1637,Nos Toca A Los Jóvenes CMJ,@NosTocaJovenes,2021-10-27T20:49:27.000Z,"Nos lanzamos a la política porque nos toca ahora tomar las decisiones más importantes para tener un presente del tamaño de nuestros sueños, nos toca participar, tomarnos la política antes que ella siga metiéndose con nosotros, nos toca el cambio. ",,10,37,Fajardo
1638,Parque Explora,@ParqueExplora,2021-10-27T19:58:34.000Z,"ÁNGELA RESTREPO MORENO
Una vida dedicada a la ciencia

Celebremos los 90 años de esta querida científica y repasemos su vida con 
@acadcienciacol
 y el Parque Explora. 

 28 de Oct.
5:00 p.m.
 https://youtu.be/VfxfcIDxOD4

(1/9)",2,30,107,Fajardo
1639,Claudia López,@ClaudiaLopez,2021-10-27T22:31:25.000Z,"A 
@AlejandroGL2014
 @SectorSalud
 y a todo el personal del sector salud que nos han cuidado sin descanso, asumiendo todo el sacrificio y el riesgo, nuestro amor y gratitud infinita!

¡Hoy al fin, después de una gesta colectiva de cuidado, tenemos cero muertes por COVID19 en Bogotá!",53,57,360,Fajardo
1640,Pascual Gaviria,@rabodeajip,2021-10-27T22:40:07.000Z,Falcao se sacó a Piqué y sacó a Koeman.,13,94,"1,2 mil",Fajardo
1641,Claudia López,@ClaudiaLopez,2021-10-27T22:23:39.000Z,"La primera muerte por COVID19 en Bogotá se reportó el 20 de Abril de 2020. Hoy, 556 días después, tenemos por primera vez cero muertes por COVID19 en nuestra ciudad.
Qué  enorme esfuerzo colectivo hicimos para llegar a este feliz día. Sin duda #BogotaEstaMejorando
Gracias Bogotá!","1,7 mil","1,2 mil","11,5 mil",Fajardo
1642,David Escobar,@davidescobara,2021-10-27T18:11:21.000Z,El optimismo es fundamental para el liderazgo.,5,10,102,Fajardo
1643,Martín Rivera Alzate,@riveraalzate,2021-10-27T19:45:44.000Z,"Hace 2 años quedé electo como Concejal de Bogotá, un trabajo soñado. 

Desde ese momento la educación ha sido la prioridad. Por eso ayer le pedimos a 
@Mineducacion
 el regreso a #ClasesPresencialesYa de los más de 3 millones de niñas, niños y adolescentes que siguen sin estudiar.",6,22,105,Fajardo
1644,Santiago Torrado,@Santorrado,2021-10-27T17:37:23.000Z,Galgalgal,1,8,72,Fajardo
1645,Radio Guatapurí,@RadioGuatapuri,2021-10-26T12:26:29.000Z,"#NoticiaPositiva 
Colegio Santa Fe, el mejor de Valledupar por segundo año consecutivo",8,28,96,Fajardo
1646,Jorge Eduardo Londoño Ulloa Senador,@JorgeELondonoU,2021-10-26T16:10:31.000Z,"#EnVivo | Debate de #ControlPolítico sobre las implementaciones del impuesto al carbono en #Colombia . Desde el recinto de la #ComisiónV del 
@SenadoGovCo
. 

Acompáñenos
https://facebook.com/JorgeELondonoU/videos/640626700428522/…",,6,15,Fajardo
1647,Catalina Ortiz Lalinde,@cataortizco,2021-10-26T22:29:12.000Z,"¡Estoy muy emocionada porque mañana se debate nuestro proyecto de ley! Será en beneficio de todas las mujeres colombianas que deseen capacitarse en desarrollo empresarial, emprendimiento y carreras de ciencia y tecnología. Aquí te cuento. Conoce más en: https://catalinaortiz.com/desarrollo-empresarial-emprendimiento-formacion-femenina/…",6,20,72,Fajardo
1648,Claudia López,@ClaudiaLopez,2021-10-26T10:56:32.000Z,"Bello amanecer.
Ayer empezó la Escuela para Hombres que junto a la línea calma les ayuda a expresar/manejar sus emociones, pedir ayuda cuando la necesitan y a cuidar de si mismos y los suyos #ACuidarSeAprende!
Hoy entregamos más apoyos a microempresas y avanzamos en reactivación.",164,40,488,Fajardo
1649,David Pérez Arias,@daperas,2021-10-26T22:24:19.000Z,"Soy David Pérez, activista, y estoy siendo amenazado de muerte por las Autodefensas Gaitanistas desde junio 04 de este año, por mi participación en el Paro Nacional. Me tuve que ir de Medellín, tuve que dejar mi trabajo, y estoy cansado de guardar silencio con todo esto.",403,"4,2 mil","8,5 mil",Fajardo
1650,Amalia Londoño Duque,@AmaluLD,2021-10-26T12:31:18.000Z,"Abren discotecas desde hace meses, repletas de gente.
Abren eventos supuestamente al 20%, al 30% y ahora al 100%, pero hace meses todo estaba full. 
Y algunas universidades anuncian que abren, pero aclaran que siguen sus clases virtualmente. 
¿Me explican?",22,40,242,Fajardo
1651,Ariel Ávila,@ArielAnaliza,2021-10-26T14:34:00.000Z,#ArielAlSenado,127,519,3 mil,Fajardo
1652,Esteban Jaramillo Ruiz,@Estebanjararuiz,2021-10-26T02:19:56.000Z,"El archivo de proyecto Quebradona es un respiro de vida para estas montañas, nuestras montañas.

Esta es la verdadera riqueza del Suroeste Antioqueño: sus gentes, sus ríos, sus bosques, sus paisajes, sus aves, sus osos de anteojos… su biodiversidad mágica.
Vamos a cuidarla.",2,54,160,Fajardo
1653,Gabriel Cifuentes 103,@gabocifuentes,2021-10-26T02:03:50.000Z,"Gracias apreciado Santiago, valoro mucho su mensaje, de corazón",,2,19,Fajardo
1654,Fernando Posada #NL105,@fernandoposada_,2021-10-26T19:54:47.000Z,"Gracias a la 
@RevistaSemana
 por hablar de mi deseo de ser candidato y publicar esta nota. Fernando Posada, primer candidato del Nuevo Liberalismo a la Cámara por Bogotá.",96,27,276,Fajardo
1655,Sebastián Restrepo,@ecosebas,2021-10-26T01:37:33.000Z,Mi maestra y jefe política: la montaña. Mis consejeros y terapeutas: los Ríos. Mis maestros: los ancestros. Mi responsabilidad: mi hija y los que vienen. A ese paisaje hermoso y todo lo que contiene le agradezco la fuerza de mis causa,7,19,172,Fajardo
1656,Coalición Centro Esperanza,@CoaliEsperanza,2021-10-26T01:41:46.000Z,"Hoy sostuvimos una primera reunión con 
@agaviriau
 para evaluar la posibilidad de construir conjuntamente una opción de cambio para el país, en medio de la grave crisis que atravesamos.",75,161,"1,1 mil",Fajardo
1657,Jorge Torres 110,@Jorgebta,2021-10-25T15:55:38.000Z,El Padre Javier de Nicoló me enseñó que la mejor profesión es servir. Servir es mi más profunda convicción y vocación. Hoy te pido tu bendición desde el cielo.,1,3,32,Fajardo
1658,Natalia Galvis Arias,@ngalvisarias,2021-10-25T23:27:00.000Z,"Hago pública mi intención de no lanzarme a nada y de trabajar diariamente por ser cada vez más irrelevante.

Buenas noches.",12,94,"1,1 mil",Fajardo
1659,Paola Arenas,@Paolaarenasm,2021-10-25T18:43:48.000Z,"Inmensa felicidad! Se hace diferencia cuando se gana sin componendas!..A quienes creen que con opinión no se llega, y menos se gobierna, les digo q' #SiSePuede llegar sin maquinarias y sin grandes recursos y gobernar con pulcritud y libertad!  Grande 
@FelipRamirez_",,7,16,Fajardo
1660,Juan Jose Largo F,@JuanJoLargo,2021-10-25T17:59:36.000Z,"Alegria escuchar a 
@IBetancourtCol
 llena de emoción la apuesta democrático para contribuir al cambio de Colombia con 
@CoaliEsperanza
 

Colombia va a cambiar ",2,3,24,Fajardo
1661,Andrés Felipe Ramírez,@FelipRamirez_,2021-10-25T17:36:30.000Z,"Honorables ciudadanos, ¡ganamos!

De manos del presidente 
@IvanDuque
 recibí para todos ustedes el premio de Alta Gerencia en la categoría ""Eficiencia y transparencia en la contratación pública"" con nuestra iniciativa de #ContrataciónTransparente",60,64,326,Fajardo
1662,Andrés Felipe Ramírez,@FelipRamirez_,2021-10-25T17:05:05.000Z,"Logramos desarrollar un equipo sólido que ha podido aumentar la participación de oferentes de 2 por proceso hasta 25 postulaciones, esfuerzo que hoy es reconocido a en todo el territorio nacional por medio del Premio Nacional de Alta Gerencia.",12,25,77,Fajardo
1663,CONTRIAL,@CCONTRIAL,2021-10-25T13:38:44.000Z,"Mientras la discusión se centre en la lista cerrada y el voto preferente no es posible el cambio. Necesario combinar ""representación"" y ""proporcionalidad"". 

Más información en  https://bit.ly/3Aof9Bq",1,8,16,Fajardo
1664,Comunidad Judía de Chile,@comjudiachile,2021-10-24T16:41:21.000Z,"Comunidad Judía de Chile rechaza y condena la publicación de El Mercurio del 24/10/21 haciendo una apología del nazismo al publicar en sus páginas  un homenaje al creador de la Gestapo a 75 años de su muerte. En Europa esta publicación sería un delito. Inaceptable 
@ElMercurio_cl",480,"2,9 mil","5,1 mil",Fajardo
1665,Daniel Carvalho #109,@davalho,2021-10-24T14:44:17.000Z,"Tácticas de autoritarios, según el editorial de 
@elespectador
 

“Lo más transparente en la administración Quintero parece ser su desdén por quienes los vigilan.”",5,69,160,Fajardo
1666,Hernando Muñoz S.,@HMSmipalabra,2021-10-24T13:13:44.000Z,"Nunca más sucia, nunca con tanto semáforo dañado, nunca con tanto hueco, nunca tan descuidada, nos humdimos en la  mier..
Cada día más, pobre Medellín. 
@AlcaldiadeMed
 seguro todo va bien? ¿Que dice 
@QuinteroCalle
 ?
@oskymarin
 @lluevelove
 @anacrisrestrepo
 @slondonouribe
 @rabodeajip",17,43,167,Fajardo
1667,Jorge Melguizo,@JorgeMelguizo,2021-10-24T02:33:50.000Z,"En Medellín ya le “habíamos cogido el tirito” al mantenimiento de espacios públicos. Hasta que llegó 
@QuinteroCalle
 y le quitó al Jardín Botánico esa tarea para entregarla a empresa asociada al partido Liberal. Y así nos va.",6,28,67,Fajardo
1668,Moisés Wasserman,@mwassermannl,2021-10-24T00:02:55.000Z,"Esa sonrisa de Otoniel preocupa ¿Está contento de salir con vida, o piensa en su plan B?",139,235,"1,2 mil",Fajardo
1669,Compromiso Ciudadano Bolívar,@compromisobol,2021-10-23T23:58:04.000Z,"Carmen  Rosa de Fadul, una Fajardista de gran talla, acompañada de su hija 
@ClaudiaFadulR
   #ElCambioEsConFajardo 
@sergio_fajardo
  @compromisociu",3,12,63,Fajardo
1670,Compromiso Ciudadano Bolívar,@compromisobol,2021-10-23T21:33:40.000Z,"#ElCambioEsConFajardo 
@sergio_fajardo",,9,35,Fajardo
1671,Compromiso Ciudadano Bolívar,@compromisobol,2021-10-23T21:36:39.000Z,#ElCambioEsConFajardo #Cartagena #Castellana,1,11,29,Fajardo
